Day,Rust
54.2577513611092,48.8006875162037
67.2395168182211,14.9207339907627
81.5496000691357,16.224230145089
93.6621760463978,5.86539661811162
109.202442795003,0.491823742354242
122.583755029143,4.18683924987757
139.785295219074,0.30919024802435
150.387303995468,1.31165800869957
165.16177275477,1.41939448642731
180.991185197277,1.52770709505198
192.22055250953,4.42420517941676
206.935439731907,13.4023410118779
221.671355732022,22.7791594250214
235.310270493456,31.3580365459032
251.337703926332,45.2206101226199
263.762206773379,30.7755682090971
277.840973469172,27.6935559759177
292.568127478563,56.9042566471102
307.377644200762,67.6764640926419
320.560935444533,57.6172186320732
333.852875373285,59.6178331716966
348.557248206793,38.3966277138166
363.247601855141,36.909633868815
377.200195884505,61.4355261515416
390.670880424032,66.8249426269649
405.119403128391,60.7530991041165
419.233217787081,38.335557838741
