Day,PP.in
183.915223326316,0.171952504023231
184.051195540755,0.196672598736306
184.055966495647,0.147279183377732
184.058351973093,0.122582475698445
184.199393327106,0.094822066593034
184.063122927986,0.073189060339871
184.065508405432,0.048492352660584
184.067297513517,0.029969821901119
184.727180212098,0.360405222280518
184.739703968691,0.230747506964261
185.052698488624,0.332675995886824
185.009561104804,0.301797315609785
185.01194658225,0.277100607930499
185.014332059696,0.252403900251211
185.064625875855,0.209192457490389
185.021488492035,0.178313777213351
185.023873969481,0.153617069534064
185.026259446928,0.128920361854777
185.028644924374,0.10422365417549
185.03103040182,0.079526946496203
185.033415879266,0.054830238816916
185.035503172032,0.03322061959754
185.323450178778,0.394464539152616
185.280312794958,0.363585858875578
185.606129256164,0.332769544021972
185.562693687663,0.304977952204845
185.426423288544,0.283344945951682
185.42880876599,0.258648238272395
185.431194243436,0.233951530593108
185.433579720882,0.209254822913821
185.435965198329,0.184558115234534
185.438350675775,0.159861407555247
185.579093845106,0.135188086909747
185.581479322553,0.11049137923046
185.583864799999,0.085794671551173
185.586250277445,0.061097963871887
185.588635754892,0.036401256192599
186.532092084901,0.295880396061623
186.534477562347,0.271183688382336
186.536863039794,0.246486980703049
186.53924851724,0.221790273023762
186.541633994686,0.197093565344475
186.544019472133,0.172396857665188
186.546404949579,0.147700149985901
186.548790427025,0.123003442306614
186.689533596357,0.098330121661114
186.691919073803,0.073633413981828
186.694006366568,0.052023794762451
186.557735967449,0.030390788509288
187.485090324696,0.456572705213499
187.487475802142,0.431875997534212
187.489861279588,0.407179289854925
187.492246757035,0.382482582175638
187.4943340498,0.360872962956262
187.635375403812,0.333112553850851
187.637760881259,0.308415846171564
187.640146358705,0.283719138492277
187.642531836151,0.25902243081299
187.644917313598,0.234325723133703
187.647302791044,0.209629015454416
187.64968826849,0.184932307775129
187.652073745937,0.160235600095842
187.654459223383,0.135538892416555
187.656844700829,0.110842184737268
187.659230178275,0.086145477057981
187.661615655722,0.061448769378695
187.664001133168,0.036752061699407
188.274086990058,0.882731234883923
188.276472467504,0.858034527204636
188.139307514342,0.845662786331205
188.326766283664,0.814823084443813
188.298239949202,0.632677069631142
188.42258296109,0.77779361428074
188.424968438536,0.753096906601453
188.427353915982,0.728400198922166
188.429739393429,0.703703491242879
188.432124870875,0.679006783563592
188.434510348321,0.654310075884305
188.439281303214,0.604916660525731
188.579726287864,0.583330428340143
188.582409949991,0.555546632200945
188.584497242757,0.533937012981569
188.448823212999,0.506129829808583
188.451208690445,0.481433122129296
188.453594167892,0.456736414450009
188.455979645338,0.432039706770722
188.596722814669,0.407366386125223
188.599108292116,0.382669678445936
188.601493769562,0.357972970766649
188.603879247008,0.333276263087362
188.606264724454,0.308579555408075
188.60835201722,0.286969936188699
188.472677987462,0.259162753015714
188.475063464908,0.234466045336426
188.477448942355,0.20976933765714
188.618192111686,0.18509601701164
188.620577589132,0.160399309332353
188.484605374693,0.135679214619278
188.625944913386,0.104831717053957
188.628330390833,0.08013500937467
188.630715868279,0.055438301695383
188.632803161044,0.033828682476007
188.683395161885,2.85239501612014
188.688166116777,2.80300160076156
188.645028732957,2.77212292048453
188.647414210403,2.74742621280524
188.649799687849,2.72272950512595
188.652185165296,2.69803279744667
188.654570642742,2.67333608976738
188.656956120188,2.64863938208809
188.659341597634,2.6239426744088
188.661727075081,2.59924596672952
188.664112552527,2.57454925905023
188.666498029973,2.54985255137094
188.66888350742,2.52515584369166
188.671268984866,2.50045913601237
188.673654462312,2.47576242833308
188.676039939759,2.4510657206538
188.678425417205,2.42636901297451
188.680810894651,2.40167230529522
188.683196372097,2.37697559761593
188.685581849544,2.35227888993665
188.68796732699,2.32758218225736
188.690352804436,2.30288547457807
188.692738281883,2.27818876689879
188.695123759329,2.2534920592195
188.697509236775,2.22879535154021
188.699894714221,2.20409864386093
188.750188530381,2.1608872011001
188.707647515922,2.12383434390324
188.710032993368,2.09913763622396
188.712418470815,2.07444092854467
188.869462402696,0.926051817135753
188.991519332031,2.04979099493296
188.993904809477,2.02509428725367
188.996290286924,2.00039757957438
188.99867576437,1.9757008718951
189.003446719262,1.92630745653652
189.005832196709,1.90161074885723
189.008217674155,1.87691404117795
189.010603151601,1.85221733349866
189.012988629048,1.82752062581937
189.015374106494,1.80282391814009
189.01775958394,1.7781272104608
189.020145061387,1.75343050278151
189.022530538833,1.72873379510223
189.024916016279,1.70403708742294
189.027301493725,1.67934037974365
189.029686971172,1.65464367206436
189.032072448618,1.62994696438508
189.034457926064,1.60525025670579
189.036843403511,1.5805535490265
189.039228880957,1.55585684134722
189.041614358403,1.53116013366793
189.04399983585,1.50646342598864
189.046385313296,1.48176671830936
189.048770790742,1.45707001063007
189.051156268188,1.43237330295078
189.053541745635,1.40767659527149
189.055927223081,1.38297988759221
189.058312700527,1.35828317991292
189.060698177974,1.33358647223363
189.06308365542,1.30888976455435
189.065469132866,1.28419305687506
188.929496918427,1.25947296216199
189.070240087759,1.23479964151649
189.072625565205,1.2101029338372
189.075011042651,1.18540622615791
189.077098335417,1.16379660693854
188.941424305659,1.13598942376555
188.943809783105,1.11129271608626
188.946195260551,1.08659600840698
189.086938429883,1.06192268776148
189.089920276691,1.03105180316237
189.092305754137,1.00635509548308
189.094691231583,0.981658387803794
189.09707670903,0.956961680124507
189.149756002635,0.889053529684397
189.106618618815,0.858174849407359
189.109004096261,0.833478141728072
189.111389573707,0.808781434048785
189.113775051154,0.784084726369498
189.1161605286,0.759388018690211
189.118546006046,0.734691311010924
189.120633298812,0.713081691791548
188.984362899692,0.691448685538385
188.986748377138,0.666751977859098
189.12749154647,0.642078657213598
188.991519332031,0.617358562500524
189.132858870724,0.586511064935202
189.13494616349,0.564901445715826
188.99867576437,0.543268439462663
189.001061241816,0.518571731783376
189.003446719262,0.493875024104089
189.144189888594,0.469201703458589
189.008217674155,0.444481608745515
189.010603151601,0.419784901066228
189.012988629048,0.395088193386941
189.153731798379,0.370414872741441
189.215356632408,0.209894068504005
189.172219248588,0.179015388226967
189.174604726034,0.15431868054768
189.238416247723,0.926114182559185
189.29447496771,0.345741552095941
189.296860445157,0.321044844416654
189.299245922603,0.296348136737367
189.301631400049,0.27165142905808
189.304016877496,0.246954721378793
189.315944264727,0.123471182982358
189.318329742173,0.098774475303071
189.32071521962,0.074077767623785
189.323100697066,0.049381059944497
189.324889805151,0.030858529185032
189.89322980673,1.30903008675707
189.895615284177,1.28433337907778
189.898000761623,1.2596366713985
189.900386239069,1.23493996371921
189.902771716516,1.21024325603992
189.905157193962,1.18554654836064
189.907542671408,1.16084984068135
189.909928148855,1.13615313300206
189.912313626301,1.11145642532277
189.914699103747,1.08675971764349
189.917680950555,1.05588883304438
189.920066428001,1.03119212536509
189.922451905448,1.0064954176858
189.924837382894,0.981798710006517
189.92722286034,0.95710200232723
189.929608337786,0.932405294647944
189.931993815233,0.907708586968656
189.934379292679,0.883011879289369
189.936764770125,0.858315171610082
189.939150247572,0.833618463930796
189.941535725018,0.808921756251508
189.943921202464,0.784225048572222
189.94630667991,0.759528340892934
189.948692157357,0.734831633213648
189.951077634803,0.710134925534361
189.953463112249,0.685438217855074
189.955848589696,0.660741510175787
189.958234067142,0.6360448024965
189.960619544588,0.611348094817213
189.963005022035,0.586651387137926
189.965390499481,0.561954679458639
189.967775976927,0.537257971779352
189.970161454373,0.512561264100065
189.97254693182,0.487864556420778
189.974932409266,0.463167848741491
189.977317886712,0.438471141062204
189.979703364159,0.413774433382917
189.982088841605,0.38907772570363
189.984474319051,0.364381018024343
190.125813857744,0.333533520459021
190.12819933519,0.308836812779734
190.130584812637,0.284140105100447
190.132970290083,0.25944339742116
190.135355767529,0.234746689741873
190.137741244976,0.210049982062586
190.140126722422,0.185353274383299
190.142512199868,0.160656566704012
190.144897677315,0.135959859024725
190.147283154761,0.111263151345438
190.149668632207,0.086566443666151
190.152054109653,0.061869735986864
190.1544395871,0.037173028307577
190.737291243144,1.6425837583081
190.694153859324,1.61170507803106
190.69653933677,1.58700837035177
190.698924814217,1.56231166267248
190.701310291663,1.5376149549932
190.703695769109,1.51291824731391
190.706081246555,1.48822153963462
190.708466724002,1.46352483195534
190.710852201448,1.43882812427605
190.713237678894,1.41413141659676
190.715623156341,1.38943470891748
190.718008633787,1.36473800123819
190.720394111233,1.3400412935589
190.722779588679,1.31534458587961
190.725165066126,1.29064787820033
190.727550543572,1.26595117052104
190.729936021018,1.24125446284175
190.732321498465,1.21655775516247
190.734706975911,1.19186104748318
190.737092453357,1.16716433980389
190.739477930804,1.14246763212461
190.74186340825,1.11777092444532
190.744248885696,1.09307421676603
190.746634363142,1.06837750908675
190.749019840589,1.04368080140746
190.751405318035,1.01898409372817
190.753790795481,0.994287386048884
190.756176272928,0.969590678369597
190.758561750374,0.94489397069031
190.76094722782,0.920197263011023
190.763332705266,0.895500555331736
190.765718182713,0.870803847652449
190.768103660159,0.846107139973162
190.770489137605,0.821410432293875
190.772874615052,0.796713724614588
190.775260092498,0.772017016935301
190.777645569944,0.747320309256014
190.780031047391,0.722623601576727
190.782416524837,0.69792689389744
190.784802002283,0.673230186218153
190.787187479729,0.648533478538866
190.789572957176,0.623836770859579
190.791958434622,0.599140063180292
190.794343912068,0.574443355501005
190.796729389515,0.549746647821718
190.799114866961,0.525049940142431
190.801500344407,0.500353232463144
190.803885821853,0.475656524783858
190.8062712993,0.45095981710457
190.808656776746,0.426263109425284
190.811042254192,0.401566401745996
190.813427731639,0.37686969406671
190.676262778477,0.364497953193279
190.954767270332,0.346022196501388
190.957152747778,0.3213254888221
190.959538225224,0.296628781142814
190.961923702671,0.271932073463526
190.964309180117,0.24723536578424
190.966694657563,0.222538658104952
190.969080135009,0.197841950425666
190.971465612456,0.173145242746378
190.973851089902,0.148448535067092
190.976236567348,0.123751827387804
191.117576106041,0.092904329822484
191.119663398807,0.071294710603107
190.983392999687,0.049661704349944
190.985182107772,0.031139173590479
191.578867807218,1.04690821207009
191.594969779981,0.880205435234905
191.616737261678,0.654847977661411
191.619122739125,0.630151269982124
191.719312791869,1.0253219798845
191.721698269315,1.00062527220522
191.724083746762,0.975928564525929
191.726469224208,0.951231856846642
191.728854701654,0.926535149167355
191.731240179101,0.901838441488068
191.736011133993,0.852445026129494
191.738396611439,0.827748318450207
191.740782088886,0.80305161077092
191.743167566332,0.778354903091633
191.745553043778,0.753658195412346
191.747938521225,0.728961487733059
191.750323998671,0.704264780053772
191.752709476117,0.679568072374485
191.759865908456,0.605477949336624
191.762251385902,0.580781241657337
191.764636863349,0.55608453397805
191.767022340795,0.531387826298763
191.769407818241,0.506691118619476
191.771793295688,0.481994410940189
191.774178773134,0.457297703260902
191.77656425058,0.432600995581615
191.778949728026,0.407904287902328
191.781335205473,0.383207580223041
191.922674744166,0.35236008265772
191.925060221612,0.327663374978433
191.927445699058,0.302966667299146
191.929532991824,0.28135704807977
191.793262592704,0.259724041826606
191.934303946716,0.231963632721196
191.798033547597,0.210330626468032
191.93937308629,0.179483128902711
191.941758563736,0.154786421223424
191.944144041182,0.130089713544137
191.946529518629,0.10539300586485
191.948914996075,0.080696298185563
191.951300473521,0.055999590506276
191.953387766287,0.0343899712869
192.41318854406,1.00382929583406
192.429886886184,0.830952342079054
192.491809904894,0.667344449381707
192.309122090465,0.648790735910525
192.451654367882,0.60559488450556
192.501351814679,0.568557618664559
192.463581755113,0.482111346109126
192.513279201911,0.445074080268124
192.470738187452,0.408021223071264
192.473123664898,0.383324515391978
192.554229898072,0.976068886728652
192.556615375519,0.951372179049365
192.559000852965,0.926675471370078
192.561386330411,0.901978763690791
192.563771807857,0.877282056011504
192.566157285304,0.852585348332217
192.570928240196,0.803191932973643
192.573313717643,0.778495225294356
192.575699195089,0.753798517615069
192.578084672535,0.729101809935782
192.580470149982,0.704405102256495
192.58762658232,0.630314979218634
192.597168492106,0.531528148501486
192.599553969552,0.506831440822199
192.752820895476,0.352500404860443
192.755206372923,0.327803697181156
192.757591850369,0.303106989501869
192.759977327815,0.278410281822582
192.762064620581,0.256800662603206
192.625794221461,0.235167656350042
192.628179698907,0.210470948670756
192.768922868239,0.185797628025256
192.771308345685,0.161100920345969
192.774290192493,0.13023003574686
192.776675669939,0.105533328067573
192.778762962705,0.083923708848197
192.642492563585,0.062290702595034
192.783235732917,0.037617381949534
193.511402723398,1.09354195744178
193.513788200844,1.06884524976249
193.516173678291,1.0441485420832
193.518559155737,1.01945183440392
193.520944633183,0.994755126724628
